SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Label
8.8.4.4,172.17.0.2,443,46304,2024-04-01 18:37:48,0.134162,1599,11918.426976342034,0,0.0,21690.52083333333,147.27702072398577,133.25,66.0,66,1.3698674715731989,0.4566224905243996,1.1052684482100246,0.0016734230741875,0.0409074941078954,0.05948475,0.0474635,0.0,0.8815927444707359,1.4541284255424245,0.6876971678942155,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.4.4,46304,443,2024-04-01 18:37:48,0.121101,6506,53723.75124895748,0,0.0,533050.098765432,730.1028001353179,722.8888888888889,93.0,66,2.588219996302485,0.8997210923819776,1.009979280851193,0.0010063864369876,0.0317235943264261,0.0458958888888888,0.033993,0.0,1.1256185632446118,1.446743027181416,0.6912077550829653,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.249.249,172.17.0.2,443,50452,2024-04-01 18:37:48,0.296274,1489,5025.753187927392,0,0.0,25520.490000000005,159.75133802256556,148.9,66.0,66,1.556794472449865,0.5189314908166217,1.0728766824886875,0.01140801493984,0.1068083093202022,0.0807186,0.0290275,0.0,1.4518842306089073,0.7557333367951037,1.323218060276098,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,50452,443,2024-04-01 18:37:48,0.286242,5032,17579.53060696893,0,0.0,591844.4081632652,769.3142453921319,718.8571428571429,74.0,66,2.514669967648066,0.8486221940741148,1.070190722922282,0.0088081669778367,0.0938518352395771,0.0575768571428571,0.018644,0.0,1.244499600145461,0.6134867474448394,1.6300270611630665,-1,-1,-1,,-1,,-0.0,1.0,DoH
162.159.152.4,172.17.0.2,443,58370,2024-04-01 18:37:48,0.30872,1366,4424.721430422389,0,0.0,26157.950617283943,161.73419742677785,151.77777777777777,66.0,66,1.5910879543569394,0.5303626514523132,1.0655986653301617,0.0133277266605432,0.1154457736798675,0.1018388888888888,0.040037,0.0,1.6059978703144093,0.8821361375366521,1.1336118740044825,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,162.159.152.4,58370,443,2024-04-01 18:37:48,0.29723,4078,13720.01480335094,0,0.0,946427.2222222224,972.8449117008436,679.6666666666666,70.0,66,1.8800530053678584,0.6307959874033583,1.4313559269752485,0.0102633189778888,0.1013080400456394,0.0820756666666666,0.033974,0.0,1.4244180415985772,0.810159456541568,1.2343249121214097,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
162.159.152.4,172.17.0.2,443,58372,2024-04-01 18:37:48,0.191306,1824,9534.463111454945,0,0.0,16466.125,128.32039978117274,114.0,66.0,66,1.1221910175277352,0.374063672509245,1.1256175419401118,0.0032602693091875,0.0570987680181236,0.08991275,0.1160505,0.0,-1.3732914513166194,1.5746880908439371,0.6350463979593955,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,162.159.152.4,58372,443,2024-04-01 18:37:48,0.178397,35550,199274.65147956525,0,0.0,3491485.333333333,1868.551667290293,2370.0,2278.0,66,0.14770798412026,1.2330405630908663,0.7884184250170012,0.0020580352985066,0.045365573935603,0.0858346,0.103153,0.0,-1.1452560938334209,1.8920646771016985,0.5285231589079817,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
104.16.248.249,172.17.0.2,443,48554,2024-04-01 18:37:48,0.73911,1492,2018.6440448647695,0,0.0,25605.96,160.01862391609296,149.2,66.0,66,1.5598184379518203,0.5199394793172736,1.072510884156119,0.07964137863609,0.2822080414093297,0.1713969,0.032361,0.0,1.4780149350705583,0.6073423675103455,1.6465177690455883,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.248.249,48554,443,2024-04-01 18:37:48,0.728846,4767,6540.476314612415,0,0.0,554529.4285714285,744.6673274499349,681.0,74.0,66,2.445387266064025,0.8258721409277183,1.093490936049831,0.0613628907265306,0.2477153421298943,0.1226325714285714,0.021014,0.0,1.230669492105407,0.4950544054888076,2.019980004041411,-1,-1,-1,,-1,,-0.0,1.0,DoH
23.203.120.83,172.17.0.2,443,52878,2024-04-01 18:37:48,0.811187,3377,4163.035157121601,0,0.0,8247.332359386415,90.81482455737287,91.27027027027027,66.0,66,0.8347845319341759,0.2782615106447253,0.9950099226007688,0.0567773843651278,0.2382800544844822,0.5442732972972972,0.663278,0.0,-1.4982962333146448,2.284174806300217,0.4377948645794523,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.203.120.83,52878,443,2024-04-01 18:37:48,0.808022,134138,166007.85622173653,0,0.0,13980430.800453516,3739.0414280204914,3193.7619047619046,2427.5,1514,0.6148061631675281,0.4492493429395345,1.1707326781140366,0.0406900779310255,0.2017178175844303,0.5796487857142857,0.66142,0.0,-1.2161228283885492,2.8735626463521,0.3480000692761891,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
146.75.10.194,172.17.0.2,443,43252,2024-04-01 18:37:49,0.212746,7363,34609.34635668826,0,0.0,2964.1331,54.44385272921085,73.63,66.0,66,0.4204331407964223,0.1401443802654741,0.7394248639034477,0.0009041318202136,0.0300687848143818,0.06856208,0.068607,0.0,-0.0044817241811363,2.2801746203992552,0.4385629026187922,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.10.194,43252,443,2024-04-01 18:37:49,0.209818,215008,1024735.7233411814,0,0.0,438456.6975894814,662.1606282387087,1452.7567567567569,1406.0,66,0.2118372254227453,2.0942905657882624,0.4557959377294281,0.0006033249817551,0.0245626745643692,0.0659769594594594,0.065637,0.0,0.0415214709499843,2.686065773764146,0.3722917025217292,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.8.8.8,172.17.0.2,443,57926,2024-04-01 18:37:49,0.160082,1533,9576.342124661112,0,0.0,23213.86776859504,152.36097849710416,139.36363636363637,66.0,66,1.444535938676006,0.4815119795586687,1.093262076626318,0.0028972424306115,0.0538260385929669,0.0712244545454545,0.051417,0.0,1.103970590994372,1.3232341893865638,0.7557241250421353,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.8.8,57926,443,2024-04-01 18:37:49,0.147945,6574,44435.432086248264,0,0.0,1053936.6875,1026.6141862939553,821.75,83.5,66,2.157334302962613,0.7361577602275627,1.249302325882513,0.0018963503071875,0.0435471044638733,0.05918625,0.046703,0.0,0.8599825513328508,1.359131697242944,0.735763871910678,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.249.249,172.17.0.2,443,50466,2024-04-01 18:37:49,0.617451,1491,2414.766515885471,0,0.0,25577.289999999997,159.92901550375402,149.1,66.0,66,1.5588165738076976,0.5196055246025658,1.0726292119634744,0.05474149107984,0.2339689959798947,0.1458896,0.0298735,0.0,1.487582995953482,0.6235424458227641,1.6037400608398045,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,50466,443,2024-04-01 18:37:49,0.607232,4848,7983.76897133221,0,0.0,564281.9591836735,751.1870334235499,692.5714285714286,74.0,66,2.4703758227253085,0.8341084186661433,1.0846347429795482,0.0423410088306938,0.2057693097395573,0.1037928571428571,0.019315,0.0,1.2316393137020427,0.5044136915958362,1.9824997153353536,-1,-1,-1,,-1,,-0.0,1.0,DoH
23.61.13.27,172.17.0.2,443,59856,2024-04-01 18:37:49,0.686883,2710,3945.358962152215,0,0.0,9373.288888888894,96.8157471121764,90.33333333333331,66.0,66,0.7540095715567623,0.2513365238522541,1.0717610381421745,0.0529449697689655,0.2300977395998612,0.3674590333333333,0.511116,0.0,-1.8729905854331996,1.5969693312604578,0.6261861016521331,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.61.13.27,59856,443,2024-04-01 18:37:49,0.658839,118784,180292.90919329305,0,0.0,17758525.288241416,4214.086530701691,3831.741935483871,2198.0,66,1.1630577043788193,0.8936081184020761,1.0997834931619783,0.0433297466322934,0.2081579847911039,0.3561526451612903,0.483098,0.0,-1.829552995040356,1.7109727763684195,0.5844628353015199,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
52.84.125.101,172.17.0.2,443,36852,2024-04-01 18:37:50,0.545844,1614,2956.8887814100726,0,0.0,19644.130177514788,140.1575191615305,124.15384615384616,66.0,66,1.2447533282925254,0.4149177760975084,1.1289019511151774,0.0331012068193136,0.1819373705958003,0.1210543846153846,0.032707,0.0,1.4567768731525887,0.6653629445064592,1.5029391225592852,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,52.84.125.101,36852,443,2024-04-01 18:37:50,0.534553,11937,22330.807235203993,0,0.0,1840217.6033057848,1356.5462038964192,1085.1818181818182,212.0,66,1.9310403486599368,0.751306380316729,1.2500635203870831,0.021144404465471,0.1454111566059189,0.0861812727272727,0.032292,0.0,1.1117978974608993,0.5926730433816297,1.68727093490582,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
162.159.138.60,172.17.0.2,443,36974,2024-04-01 18:37:50,0.740877,1431,1931.4947015496496,0,0.0,24186.49,155.52006301439053,143.1,66.0,66,1.487267915899683,0.495755971966561,1.086792893182324,0.07708767840181,0.2776466790757814,0.1864197,0.037536,0.0,1.6087031960432348,0.6714278039288855,1.4893634045960888,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,162.159.138.60,36974,443,2024-04-01 18:37:50,0.729299,6898,9458.397721647774,0,0.0,2487566.81632653,1577.2022116160408,985.4285714285714,74.0,66,1.7336304084205516,0.5829490756841521,1.6005241347219898,0.058576624756204,0.2420260828014288,0.1422347142857142,0.037388,0.0,1.2996125839676893,0.5876834126279327,1.7015964352785102,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
162.159.128.61,172.17.0.2,443,45132,2024-04-01 18:37:50,0.630427,2603,4128.94752286942,0,0.0,16745.16493055556,129.40311020433612,108.45833333333331,66.0,66,0.984327191200168,0.3281090637333894,1.1931135785263416,0.0283543922046232,0.1683876248559354,0.2448479583333333,0.293092,0.0,-0.8595175870187965,1.4540733533287478,0.6877232140391975,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,162.159.128.61,45132,443,2024-04-01 18:37:50,0.619399,70889,114448.03753315714,0,0.0,5967973.206597221,2442.9435537067206,2953.708333333333,2440.0,66,0.630847568156712,1.1820610136291374,0.8270767719810026,0.0180001257759565,0.1341645473884833,0.2452420416666666,0.282916,0.0,-0.8424123749528017,1.827919867359223,0.5470699333470727,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
146.75.9.140,172.17.0.2,443,60298,2024-04-01 18:37:51,0.384594,4230,10998.611522800667,0,0.0,5462.568173727305,73.9091886961784,79.81132075471699,66.0,66,0.5606063737822273,0.1868687912607424,0.9260489363823772,0.0104335841408843,0.102144917352183,0.2114284150943396,0.250151,0.0,-1.1372837506583815,2.0698867900138453,0.4831182095680272,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.9.140,60298,443,2024-04-01 18:37:51,0.381327,104701,274570.11960862984,0,0.0,3790973.7085785433,1947.0422975833224,1113.840425531915,429.0,66,1.0552011526127736,0.5381703452629144,1.748044201801629,0.0066527283444998,0.0815642589894611,0.2303850106382978,0.254421,0.0,-0.8840633014813931,2.8245828932016144,0.3540345735318525,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.8.4.4,172.17.0.2,443,46332,2024-04-01 18:37:51,0.136796,1530,11184.537559577764,0,0.0,23144.44628099174,152.13298879924676,139.0909090909091,66.0,66,1.4413226809214763,0.4804408936404921,1.0937665861383754,0.0018548080393553,0.0430674823893314,0.057209909090909,0.044213,0.0,0.9053402964271244,1.3283783011444616,0.7527976022631896,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.4.4,46332,443,2024-04-01 18:37:51,0.125094,6560,52440.564695349094,0,0.0,1051153.75,1025.2578943856029,820.0,83.5,66,2.155067531885787,0.7354247200913706,1.2503145053482962,0.0011710298518593,0.0342203134389411,0.043017875,0.0379435,0.0,0.4448563870451516,1.2570859433171542,0.7954905591905953,-1,-1,-1,,-1,,-0.0,1.0,DoH
18.172.134.39,172.17.0.2,443,34906,2024-04-01 18:37:51,0.149309,2352,15752.566824504884,0,0.0,11621.416666666666,107.80267467306489,98.0,66.0,66,0.8905159384137817,0.2968386461379272,1.1000272925822947,0.000995499052993,0.0315515301212644,0.0507624166666666,0.050088,0.0,0.0641252577045832,1.608873372276006,0.6215529557713678,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,18.172.134.39,34906,443,2024-04-01 18:37:51,0.138505,61863,446648.1354463738,0,0.0,4218278.0096,2053.844689746525,2474.52,1494.0,1494,1.4322212456887538,0.4774070818962512,0.8299972074368059,0.00051159571768,0.0226184817722145,0.039719,0.038995,0.0,0.096027665423069,1.7560418245574945,0.5694625184978098,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
162.159.130.67,172.17.0.2,443,42634,2024-04-01 18:37:51,0.14446,1498,10369.65249896165,0,0.0,22496.512396694216,149.98837420511703,136.1818181818182,66.0,66,1.4037451613251206,0.4679150537750402,1.1013832551777618,0.0019635413196528,0.0443118643215662,0.0526147272727272,0.038327,0.0,0.9673071190850498,1.1873733610237682,0.8421950776609872,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,162.159.130.67,42634,443,2024-04-01 18:37:51,0.133212,8052,60445.0049545086,0,0.0,1079457.7777777778,1038.9695750010092,894.6666666666666,93.0,66,2.3147934817991795,0.7975851137564464,1.1612923714616348,0.0012874180712839,0.03588060856903,0.0434387777777777,0.038531,0.0,0.4103423526110877,1.2106477428945148,0.8260041005892589,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.8.8.8,172.17.0.2,443,57946,2024-04-01 18:37:51,0.154419,1532,9921.058937047903,0,0.0,23190.56198347107,152.28447715860955,139.27272727272728,66.0,66,1.443470706401898,0.481156902133966,1.0934264025748728,0.0023898548560826,0.0488861417590163,0.060607909090909,0.043754,0.0,1.034275266024688,1.2397768960715907,0.8065967378232665,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.8.8,57946,443,2024-04-01 18:37:51,0.142498,6546,45937.48684192058,0,0.0,1048382.6875,1023.90560478005,818.25,83.5,66,2.1527863405665264,0.7346868661409411,1.2513359056279254,0.0015722951784375,0.0396521774740997,0.04592225,0.037715,0.0,0.6209432008136908,1.1581268148513617,0.8634632988170158,-1,-1,-1,,-1,,-0.0,1.0,DoH
8.8.4.4,172.17.0.2,443,46340,2024-04-01 18:37:51,0.180717,1535,8493.943569227022,0,0.0,23260.975206611576,152.5154916938328,139.54545454545453,66.0,66,1.4466488694753714,0.4822162898251238,1.0929448916170428,0.0032788739649917,0.057261452697183,0.071560909090909,0.051443,0.0,1.0540027266143095,1.2497222078759709,0.800177826478415,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.4.4,46340,443,2024-04-01 18:37:51,0.168649,6500,38541.586371695055,0,0.0,1039712.5,1019.6629345033584,812.5,83.5,66,2.144826418609803,0.7321046737504425,1.2549697655425949,0.0021776759608593,0.0466655757583614,0.056131875,0.0448875,0.0,0.7228695768091051,1.2028540115020945,0.8313560834795111,-1,-1,-1,,-1,,-0.0,1.0,DoH
8.8.8.8,172.17.0.2,443,57950,2024-04-01 18:37:51,0.178038,1599,8981.228726451656,0,0.0,21690.52083333333,147.27702072398577,133.25,66.0,66,1.3698674715731989,0.4566224905243996,1.1052684482100246,0.0031736408340208,0.056335076409115,0.06817875,0.0454635,0.0,1.2096504406085078,1.210236221299748,0.8262849701573447,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.8.8,57950,443,2024-04-01 18:37:51,0.166003,6597,39740.245658211,0,0.0,549380.6666666666,741.2021766472807,733.0,93.0,66,2.590386348681325,0.8998894242554395,1.0111898726429478,0.0020881322428888,0.0456960856407733,0.053511,0.032985,0.0,1.3475552475999324,1.1710193389574195,0.8539568619680684,-1,-1,-1,,-1,,-0.0,1.0,DoH
146.75.10.154,172.17.0.2,443,40392,2024-04-01 18:37:51,0.239535,3106,12966.789821946688,0,0.0,7893.311728395064,88.84431173910384,86.27777777777777,66.0,66,0.684718381430808,0.228239460476936,1.0297473350314676,0.0029932546134652,0.0547106444256076,0.0679709166666666,0.0622315,0.0,0.3147148088049367,1.2423709751598615,0.8049125583212579,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.10.154,40392,443,2024-04-01 18:37:51,0.236341,238463,1008978.5521767276,0,0.0,34437821.16597264,5868.374661349822,5816.170731707317,2954.0,1510,1.463184048502267,0.7337927416373969,1.008975652890984,0.0025277479631267,0.0502767139253025,0.0656085365853658,0.058758,0.0,0.4087699483826973,1.3049487817131846,0.7663136009730307,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.8.4.4,172.17.0.2,443,46346,2024-04-01 18:37:51,0.161267,1470,9115.318074993645,0,0.0,25016.8,158.16700035089494,147.0,66.0,66,1.5363508156625736,0.5121169385541912,1.0759659887815982,0.00273730102569,0.0523192223345301,0.0662109,0.051129,0.0,0.8648006981200538,1.2655176634057397,0.7901904721810179,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.4.4,46346,443,2024-04-01 18:37:51,0.149133,6620,44389.90699576888,0,0.0,1063382.5,1031.2043929309068,827.5,83.5,66,2.1644593596582453,0.7384569007077749,1.2461684506717907,0.0020572752069375,0.0453571957569854,0.06265475,0.045145,0.0,1.1581238461354828,1.3813629558513996,0.7239226995077861,-1,-1,-1,,-1,,-0.0,1.0,DoH
146.75.8.81,172.17.0.2,443,33834,2024-04-01 18:37:52,0.247044,2115,8561.22795939185,0,0.0,13015.537414965987,114.08565823523124,100.71428571428572,66.0,66,0.9128479315789788,0.3042826438596596,1.1327654009171897,0.0062453302223446,0.0790274017182943,0.0534495238095238,0.025976,0.0,1.0429366224435996,0.6763416567844794,1.4785426713981873,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.8.81,33834,443,2024-04-01 18:37:52,0.243646,96290,395204.51803025696,0,0.0,25158778.421487603,5015.852711303194,4376.818181818182,2256.5,66,1.2681701221250323,0.8594387494879543,1.146004358174995,0.0059163030246033,0.0769175079198702,0.0505831818181818,0.0226375,0.0,1.0899605008249056,0.6576289740286106,1.5206142665430893,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
35.186.224.25,172.17.0.2,443,56646,2024-04-01 18:37:52,0.249464,1433,5744.315813103292,0,0.0,24222.410000000003,155.6355036616003,143.3,66.0,66,1.4900199154058211,0.4966733051352737,1.0860816724466176,0.0075906058016,0.0871240827877114,0.078625,0.037776,0.0,1.4065800876044896,0.9024485249569798,1.10809644245102,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,35.186.224.25,56646,443,2024-04-01 18:37:52,0.236416,5332,22553.465078505684,0,0.0,975095.0612244896,987.4690178554918,761.7142857142857,74.0,66,2.089324140643349,0.7045429002169442,1.2963771802303905,0.0056182703330612,0.0749551221269182,0.0577242857142857,0.023235,0.0,1.3803974192405364,0.7701179596044646,1.298502375549849,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
23.203.53.96,172.17.0.2,443,58274,2024-04-01 18:37:52,0.16103,1740,10805.439980127927,0,0.0,17673.466666666667,132.94159118449977,116.0,66.0,66,1.128315064258755,0.376105021419585,1.1460481998663774,0.0035226978347288,0.059352319539584,0.0597360666666666,0.035812,0.0,1.2092568674107629,1.0064655792740618,0.993575955892376,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.203.53.96,58274,443,2024-04-01 18:37:52,0.158235,13204,83445.50826302651,0,0.0,1851303.5510204085,1360.6261613758602,943.1428571428572,353.0,66,1.3011866313362082,0.6446611729528215,1.4426511859483522,0.0028082739225306,0.0529931497698581,0.0531964285714285,0.0355595,0.0,0.9984457603307204,1.0038359448806735,0.9961787133642342,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
104.16.248.249,172.17.0.2,443,48596,2024-04-01 18:37:52,0.102493,1494,14576.60523157679,0,0.0,25663.840000000004,160.19937577905853,149.4,66.0,66,1.561803838393648,0.5206012794645494,1.0722849784408202,0.00117740741936,0.0343133708539397,0.0423232,0.029538,0.0,1.1178033240530831,1.2334317190856994,0.8107461357822594,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.248.249,48596,443,2024-04-01 18:37:52,0.092307,4830,52325.3924404433,0,0.0,562030.8571428572,749.6871728546895,690.0,74.0,66,2.4650281703008337,0.8323471743872944,1.0865031490647674,0.0007414161533877,0.0272289579930586,0.0299234285714285,0.018885,0.0,1.216178956342273,1.0989560665177405,0.909954483593414,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.249.249,172.17.0.2,443,50502,2024-04-01 18:37:52,0.261746,1490,5692.5416243228165,0,0.0,25548.8,159.83991991989987,149.0,66.0,66,1.5578085882724455,0.5192695294241486,1.0727511404020125,0.00873591504089,0.0934661170739963,0.0745291,0.029598,0.0,1.4421621890346124,0.7973916359550477,1.254088900496536,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,50502,443,2024-04-01 18:37:52,0.251725,4960,19704.042109444832,0,0.0,579879.3877551021,761.4981206510638,708.5714285714286,74.0,66,2.4999592698753514,0.8438253636424531,1.0746949283381948,0.0066790172593469,0.0817252547218235,0.0529787142857142,0.019163,0.0,1.2413193841053014,0.648253890012864,1.5426054751174048,-1,-1,-1,,-1,,-0.0,1.0,DoH
162.159.153.4,172.17.0.2,443,54058,2024-04-01 18:37:52,0.306523,1366,4456.4355692721265,0,0.0,26157.950617283943,161.73419742677785,151.77777777777777,66.0,66,1.5910879543569394,0.5303626514523132,1.0655986653301617,0.0132019120817283,0.1148995738970706,0.0980757777777777,0.036055,0.0,1.61934746163647,0.8535782549170813,1.171538747899737,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,162.159.153.4,54058,443,2024-04-01 18:37:52,0.294962,4080,13832.29026111838,0,0.0,947757.3333333334,973.5282909773777,680.0,70.0,66,1.879760472253728,0.630695590144147,1.43165925143732,0.0101994176908055,0.1009921664823839,0.0763498333333333,0.0297345,0.0,1.3847212597859588,0.7559975787493481,1.3227555591570899,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
162.159.153.4,172.17.0.2,443,54060,2024-04-01 18:37:52,0.207065,1956,9446.309129983338,0,0.0,14864.111111111108,121.91846091183692,108.66666666666669,66.0,66,1.0498820198571963,0.3499606732857322,1.1219490267960452,0.0031685924105339,0.0562902514698055,0.0890497222222222,0.101925,0.0,-0.6861904561583358,1.5819741411172945,0.632121584044183,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,162.159.153.4,54060,443,2024-04-01 18:37:52,0.195415,35901,183716.70547296776,0,0.0,3864601.439446367,1965.8589571600417,2111.823529411765,1680.0,66,0.6589845031948697,1.0406766578855908,0.9308822114069444,0.0017583384836539,0.0419325468300457,0.0800615882352941,0.090346,0.0,-0.7357825275714117,1.909294671744764,0.5237536221091392,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
3.162.162.176,172.17.0.2,443,55854,2024-04-01 18:37:52,0.143281,1548,10803.94469608671,0,0.0,20975.83333333333,144.83036053719306,129.0,66.0,66,1.304975001781232,0.4349916672604107,1.1227159731565353,0.0023594178713541,0.0485738393721781,0.05475075,0.030813,0.0,1.4784347074102764,1.127165377653054,0.8871812600225234,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,3.162.162.176,55854,443,2024-04-01 18:37:52,0.132825,7815,58836.815358554486,0,0.0,933940.45,966.4059447250931,781.5,152.5,66,1.952595604672922,0.7403721012948997,1.236603896001399,0.00139682527305,0.0373741257161956,0.0409765,0.0255335,0.0,1.2396009033576887,1.0963868509235324,0.9120868233303404,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
146.75.11.5,172.17.0.2,443,36084,2024-04-01 18:37:52,0.318973,4425,13872.64752816069,0,0.0,5163.267538265306,71.8558803318511,79.01785714285714,66.0,66,0.5434986148414132,0.1811662049471377,0.90936255335224,0.004237129817167,0.065093239412147,0.0465338928571428,0.0346085,0.0,0.549614351575079,0.714880581722273,1.398835030028126,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.11.5,36084,443,2024-04-01 18:37:52,0.315839,461791,1462108.8592605726,0,0.0,64265600.36894043,8016.582836155342,6076.1973684210525,1510.0,1510,1.708781956756133,0.5695939855853778,1.3193420736822632,0.0031430676619168,0.0560630686095302,0.0409766315789473,0.0315775,0.0,0.5029584615360989,0.7309024032263136,1.3681717224979,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.8.8.8,172.17.0.2,443,57974,2024-04-01 18:37:52,0.6879,1602,2328.8268643698207,0,0.0,21758.58333333333,147.5079093924571,133.5,66.0,66,1.3728077418630609,0.4576025806210202,1.1049281602431242,0.0579003140535208,0.2406248408903802,0.14671475,0.0420815,0.0,1.3045193041519807,0.6097240395343795,1.6400862278017738,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.8.8,57974,443,2024-04-01 18:37:52,0.676162,6672,9867.457798574897,0,0.0,564083.7777777778,751.0551096808927,741.3333333333334,93.0,66,2.589690123839766,0.8991794671635589,1.01311390694365,0.0414258688846913,0.2035334588825418,0.1016935555555555,0.029893,0.0,1.0583108440709685,0.4996404822768839,2.001439105660445,-1,-1,-1,,-1,,-0.0,1.0,DoH
23.61.13.27,172.17.0.2,443,59902,2024-04-01 18:37:53,0.722163,2842,3935.3996258462416,0,0.0,8822.15234375,93.92631337250494,88.8125,66.0,66,0.728629683660444,0.242876561220148,1.057579883152765,0.0805789637299833,0.2838643403634619,0.41077621875,0.606702,0.0,-2.0706276209171097,1.4470863731035717,0.691043754254486,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.61.13.27,59902,443,2024-04-01 18:37:53,0.719358,119103,165568.46521481653,0,0.0,18452994.62530612,4295.6948943455145,3402.942857142857,1514.0,1514,1.3191878638512944,0.4397292879504315,1.2623470550875546,0.0700982068761012,0.2647606596080717,0.4415466857142857,0.607521,0.0,-1.8806530531923584,1.6677201453112878,0.5996209872570349,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
104.16.248.249,172.17.0.2,443,48612,2024-04-01 18:37:53,0.407823,1493,3660.901910878003,0,0.0,25634.810000000005,160.10874429586912,149.3,66.0,66,1.5608141897497074,0.5202713965832357,1.07239614397769,0.02275113408549,0.1508347906999243,0.1041149,0.029842,0.0,1.4772367765158552,0.6902578610469885,1.4487339535448278,-1,-1,-1,,-1,,-0.0,1.0,DoH
